headline,date,month,year,content,link,hoax
Foto “Kepanikan Fira’un Jaman Now”,12,February,2021,"Hasil Periksa Fakta Renanda Dwina Putri Faktannya , foto unggahan hasil suntingan wajah Joko Widodo salah unggahan akun Instagram @ infov_id.Selengkapnya penjelasan.Kategori : Konten DimanipulasiSumber : Facebookhttps : //archive.md/7k10uNarasi : “ Takbir Indonesia Merdeka Cebong Indonesia Bangkrut AmburadulKEPANIKAN FIRA ’ UN JAMAN NOWSaat Musa pulang Mesir , sepuluh pengasingan kota Madyan , Fir ’ aun pembesarnya panik gusar kehadiran Musa dinilai membawa dampak sosial politik berpotensi menggoyahkan singgasananya.Fir ’ aun pembesarnya menunjukan sikap panik provokasi pelecehan Musa , pengikutnya rakyatnya sendiri. ” Penjelasan : Akun Facebook Abdillah Al Habsyi mengunggah narasi Firaun disertai foto diklaim reka ulang bentuk wajah mumi Firaun Ramses II tenggelam Laut Merah grup Indonesia Bersuara . Unggahan atensi 146 reaksi , 1,1 rb komentar , dibagikan 7 kali.Berdasarkan hasil penelusuran , foto asli unggahan Facebook berasal akun Instagram @ infov_id . foto proses penyuntingan foto Joko Widodo.Foto reka ulang bentuk wajah mumi Firaun Ramses II tenggelam Laut Merah dibahas artikel Turn Back Hoax berjudul “ Potret Reka ulang Bentuk Wajah Mumi Firaun Ramses II ” 27 Oktober 2020.Dari fakta , unggahan akun Facebook Abdillah Al Habsyi dikategorikan Konten Dimanipulasi.Referensi : https : //www.instagram.com/p/CEl-NrwHVES/ “ Fir ’ aun pejabatnya berkoar-koar publik , Musa manusia pengikutnya segelintir orang saja. “ : ‘ Sesungguhnya benar-benar golongan ” .. fakta lapangan , pengikut Musa membludak , Fir ’ aun pembesarnya panik . berusaha menimbulkan antipati publik Musa pengikutnya provokasi , Musa pengikutnya kaum fasik. “ Fir ’ aun mempengaruhi kaumnya patuh . sesungguhnya kaum fasik ” .. gagal provokasinya , simpati publik terbendung Musa , Fir ’ aun pejabatnya mengancam keselamatan Musa mengintimidasi rakyatnya Musa mesti dibunuh , niat maksud jahat Mesir , mengganti agama merusak tatanan sosial budaya mapan kokoh. “ Fir ’ aun : “ Biarkanlah membunuh Musa memohon Tuhannya , sesungguhnya khawatir menukar agamamu menimbulkan kerusakan muka bumi ” .. Alquran , Nabi Musa berhasil menumbangkan kecongkakan tirani Fir ’ aun.Lihatlah , sejarah berulang . kehebatan Alquran , senantiasa relevan aktual. ” Editor : Bentang Febrylian",https://turnbackhoax.id/2021/02/12/salah-foto-kepanikan-firaun-jaman-now/,1
Video “Markas Power Rangers ada di Indonesia”,9,February,2021,"Indonesia . Markas Power Rangers film House of Book . Bangunan komplek Universitas Yahudi Amerika Lembah Simi California , Amerika Serikat.Selengkapnya PENJELASAN REFERENSIKategori : Koneksi SalahAkun TikTok pottabeewings mengunggah video narasi : “ me : umur 18th ? # fypシ # fypgakni # masukfypdong # fyp # masukberanda ” narasi video tuliskan : “ umur tau Markas power rangers Indonesia ? ” tulisnya . video unggah menampilkan perjalanan gedung berwarna abu-abu . “ gedung bagiannya . markas pusatnya , ” tulisnya.Sumber : https : //archive.vn/JmFdl PENJELASANBerdasarkan hasil penelusuran , klaim gedung markas film Power Rangers Indonesia klaim salah.Faktanya , Indonesia . Markas Power Rangers film House of Book . Bangunan komplek Universitas Yahudi Amerika Lembah Simi California , Amerika Serikat.Sementara , gedung video diunggah sumber klaim , Gedung Perpustakaan Universitas Andalas berlokasi Limau Manis , Kec . Pauh , Kota Padang , Sumatera Barat.Saat dikonfirmasi Kompas , Sub Koordinator Humas Protokol Universitas Andalas Ilfatrisia membenarkan bangunan video TikTok berlokasi Unand. “ mahasiswa menamakan gedung Unand gedung Power Ranger , bangunannya markas Power Ranger , serial hero tren 90-an , ” Ilfa.Ilfa , bangunan desainnya berbentuk rumah Bagonjong , rumah adat Minangkabau atap berbentuk tanduk kerbau . , gedung bangunannya dilapisi batu granit.Ilfa pembangunan gedung diawali peletakan batu tanggal 11 Maret 1986 simbolis Menteri Pendidikan Prof. Dr. Fuad Hasan dimanfaatkan 1989.Sementara , House of the Book dirancang arsitek bernama Sidney Eisenshtat selesai dibangun 1973 . harinya , gedung berfungsi perpustakaan gedung pertunjukkan seni.American Jewish University universitas gabungan University of Judaism the Brandeis-Bardin Institute . Penggabungan 2007 , dikenal nama American Jewish University.Brandeis-Bardin Institute salah lahan terbesar milik Israel negaranya . Lembaga pendidikan memiliki luas 2.200 hektar berkumpul komunitas Yahudi . , salah Rabbi AJU , Rabbi Adam Greeenwald , AJU terbuka umum.Brandeis-Bardin Institute lokasi serial TV film , Star Trek : The Next Generation Star Trek VI : The Undiscovered Country , The Lawnmower Man , Tenacious D in the Pick of Destiny , Jurassic Park lain-lain.REFERENSIhttps : //www.kompas.com/tren/read/2021/02/08/185408865/viral-bangunan-disebut-markas-power-ranger-ada-di-indonesia-benarkahhttps : //id.m.wikipedia.org/wiki/Berkas : Gedung_Perpustakaan_Unand.jpghttps : //powerrangers.fandom.com/wiki/Command_Center_https : //travel.detik.com/destination/d-2141693/markas-power-ranger-sungguhan-adahttps : //www.google.com/maps/place/House+of+the+Book/ @ 34.2567267 , -118.6926076,24a,35y,262.67h,73.86t/data ! 3m1 ! 1e3 ! 4m5 ! 3m4 ! 1s0x0:0x66ccc42bed0a3069 ! 8m2 ! 3d34.2565857 ! 4d-118.694835 ? hlen-US",https://turnbackhoax.id/2021/02/09/salah-video-markas-power-rangers-ada-di-indonesia/,1
“5 cara utk meningkatkan ANTI BODY” dari Regu Pembasmi Covid-19,20,January,2021,"Hasil Periksa Fakta Natalia Kristian .Informasi salah . informasi resmi Regu Pembasmi Covid-19 narasi dimodifikasi beredar Oktober 2020 . KATEGORI : Konten menyesatkan/Misleading Content SUMBER : Facebookhttps : //archive.vn/TtyUy NARASI : “ Dokter dunia menyarankan , pandemic cepat lambat menular global , dpt dihindari.Most important is : tingkatkan daya tahan tubuh , 5 utk meningkatkan ANTI BODY : mengandalkan MASKER CUCI TANGAN . Teman2 Saudara2 , cepat2 meningkatkan ANTI BODY masing2.Bagaimana ANTI BODY dlm singkat ? PENJELASAN : Beredar postingan akun Facebook Esculanto Edhi Hanantoro berisikan narasi 5 meningkatkan antibodi tubuh saran Regu Pembasmi Covid-19 . Postingan disukai 62 kali , dikomentari 20 kali , disebarkan 25 kali.Setelah ditelusuri , narasi dimodifikasi ditemukan artikel tirto.id berjudul “ Hoaks/Fakta : Pesan COVID-19 Zhong Nanshan ” dipublikasikan 2 Oktober 2020 . poin narasi benarnya meningkatkan antibodi tubuh tidur minimal 7 jam makan makanan berprotein poin . Berdasarkan hasil penelitian ilmuwan QIMR Berghofer Medical Research Institute Australia . vitamin D membantu meningkatkan sistem kekebalan meringankan Covid-19 parah vitamin D melindungi infeksi tenggorokan nyata meningkatkan kecepatan pemulihan . Tata berkumur air panas air garam dicantumkan artikel turnbackhoax.id berjudul “ Pesan Berantai “ Salah Menangkis Virus Covid-19 Air Garam Air Hangat ” ” bukti ilmiah mendukung khasiat berkumur air garam air hangat menyembuhkan mencegah infeksi Covid-19.Artikel The American Journal of Clinical Nutrition berjudul “ Role of sugars in human neutrophilic phagocytosis ” mengkonsumsi gula mengurangi kemampuan sel darah putih melawan bakteri 5 jam . Mandi air panas terbukti mencegah terinfeksi Covid-19.Melihat penjelasan , klaim saran Regu Pembasmi Covid-19 5 meningkatkan antibodi tubuh kategori Konten menyesatkan/Misleading Content . REFERENSI : https : //tirto.id/hoaksfakta-pesan-tentang-covid-19-dari-zhong-nanshan-f44ehttps : //academic.oup.com/ajcn/article-abstract/26/11/1180/4732762https : //www.hsph.harvard.edu/india-center/myths-vs-facts/https : //www.kompas.com/sains/read/2021/01/17/130500923/vitamin-d-tak-mencegah-penyakit-pernapasan-hanya-bantu-redakan-gejalahttps : //turnbackhoax.id/2020/09/05/salah-pesan-berantai-salah-satu-cara-untuk-menangkis-virus-covid-19-dengan-air-garam-dan-air-hangat/Penulis : Natalia KristianEditor : Bentang Febrylian Kiat khusus teman ” yg berusia 50-60 thn , khusus 70 thn .1.Menunda perjalanan dgn pesawat udara .",https://turnbackhoax.id/2021/01/20/salah-5-cara-utk-meningkatkan-anti-body-dari-regu-pembasmi-covid-19/,1
"Vaksin Bermasalah dan Mengerikan, Disuntik Bisa Menjadi Sakit dan Sekarat",6,January,2021,"Hasil periksa fakta Gabriela Nauli Sinaga Klaim keliru . Faktanya , 240 warga Israel terjangkit Covid-19 dilakukannya penyuntikkan vaksin . Vaksin Pfizer-BioNTech dipakai Israel butuh melatih kekebalan , mengenali melawan penyakit.Selengkapnya penjelasan . : MISLEADING CONTENT/Konten Menyesatkan : FACEBOOKarchive.vn/kvZKc : Ye ….Ane ? ! ! Udah feeling banget…Pasti Bermasalah tuh vaksin , yg aja…Makanya ane nunggu aja 2 disuntik…ngeri gaess lu gak apa…pas suntik Vaksin jd sakit…kan gilaa ! ! ! Trs dibawa RS …Trs Isolasi sendiri…Trs lu sekarat…Trs …wal iyadzubillaahMending naekin imunitas tubuh sendiriSilakan duluan ane blkangan ajah 🤣🤣🤣…ngeriii 😎 : akun media sosial Facebook mengunggah artikel berjudul “ 240 Warga Israel Positif Covid-19 Terima Vaksin ” . narasinya , akun Facebook raden_mahesa21 vaksin disuntikkan pasien Covid-19 vaksin bermasalah . Akun , suntik vaksin menimbulkan penyakit pasien.Namun , menelusuri artikel dibagikan , pernyataan penyuntikan vaksin Pfizer-BioNTech menyebabkan masyarakat Israel terjangkit virus Covid-19 . penjelasannya , artikel , 1juta pasien disuntikkan vaksin , 240 orang terjangkit Covid-19 . 240 orang pasien terjangkit Covid-19 , dilakukannya penyuntikan vaksin.Melansir artikel kompas.com , Infeksi virus Covid-19 lantaran vaksin Pfizer-BioNTech dipakai Israel butuh melatih sistem kekebalan , mengenali melawan penyakit . Vaksin corona buatan Amerika Serikat butuh suntikan maksimal . penelitian , kekebalan Covid-19 meningkat 8-10 suntikan 50 persen . Suntikan 21 suntikan , kekebalan 95 persen sesuai diklaim Pfizer-BioNTech , dicapai seminggu setelahnya.Hal terkait penyakit timbul akibat suntik vaksin keliru . artikel turnbackhoax.id , ditemukan artikel membahas hoaks warga Korea Selatan meninggal akibat suntikkan vaksin . Artikel kematian warga Korea diakibatkan vaksinasi . Presiden Korea meninggalnya warga Korea disebabkan suntikkan vaksin , penyebab . dibuktikan hasil autopsi jenazah pasien.Jadi disimpulkan , postingan raden_mahesa21 vaksin bermasalah sesuai fakta masuk hoaks kategori misleading content konten menyesatkan . : https : //www.viva.co.id/berita/dunia/1336346-240-warga-israel-positif-covid-19-usai-terima-vaksinhttps : //www.kompas.com/global/read/2021/01/02/190706770/240-warga-israel-terinfeksi-covid-19-setelah-disuntik-vaksin-pfizerPenulis : Gabriela Nauli SinagaEditor : Bentang Febrylian",https://turnbackhoax.id/2021/01/06/salah-vaksin-bermasalah-dan-mengerikan-disuntik-bisa-menjadi-sakit-dan-sekarat/,1
"Tak Hanya Jerman, Turki pun akan Datangi Markas FPI",23,December,2020,"Hasil Periksa Fakta Rizky Maulana .Tidak video Turki datangi markas FPI , potongan video Presiden Turki pidato acara Kuala Lumpur Summit 2019 . , Kedubes Jerman mengklarifikasi terkait stafnya markas FPI.Selengkapnya PENJELASAN REFERENSI KATEGORI : KONTEN MENYESATKAN SUMBER : FACEBOOKhttps : //archive.vn/DU5IW NARASI : “ SUBSCRIBE : https : //youtube.com/channel/UCoGAkqjHOrAA2oyclv-D9LADISOROTI DUNIA INTERNASIONAL , ,HARI ~TAK JERMAN , TURKIPUN DATANGI MARKAS FPI TERKAIT TERMURK4NYA PEMBAIYAN 6 LASKAR~INFO TERKINI ” unggah akun Facebook Anak +62 , Senin . PENJELASAN : Akun Facebook Anak +62 membagikan video berisi potongan pidato Presiden Recep Tayyip Erdogan diikuti narasi Turki menyusul Jerman datangi markas FPI , postingan dibagikan Senin .Dari hasil penelusuran , video Turki datangi markas FPI , isi video dibagikan Presiden Recep Tayyip Erdogan pidato acara Kuala Lumpur Summit 2019 . pidatonya Erdogan menyoroti permasalahan , krisis kemanusian kondisi Palestina.Melansir republika.com , disorot Erdogan Palestina . mengaku mengerahkan upaya melindungi Palestina penindasan Israel . “ melindungi kehormatan Al-Quds Palestina hadapan pelecehan pemerintahan Israel mengenal hukum , ” Erdogan pidato pembukaan acara Kuala Lumpur Summit Kamis , dikutip laman resmi kepresidenan Turki.Erdogan Turki mengambil tindakan aksi melanggar hukum . “ Turkistan Arakan , Yaman Libya Suriah , ” ujarnya.Erdogan jutaan Turki pengungsi Turki membuka tangan korban krisis kemanusiaan.Sementara , Kedubes Jerman mengklarifikasi terkait salah stafnya markas FPI.Menurut rilis Kemenlu , Kepala Perwakilan Kedubes Jerman keberadaan staf Kedubes Jerman inisiatif pribadi , perintah sepengetahuan pimpinan Kedutaan Jerman. “ Kedutaan Jerman menyesali kesan ditimbulkan peristiwa mata publik mitra-mitra Indonesia . tujuan politis kunjungan , ” keterangan tertulis Kedubes Jerman dikutip CNNIndonesia.com , Senin .Atas kejadian , Kepala Perwakilan Kedubes Jerman permintaan maaf penyesalannya kejadian tersebut.Berdasarkan penjelasan , klaim Turki datangi markas FPI masuk konten menyesatkan.REFERENSI : https : //internasional.republika.co.id/berita/q2r92z382/erdogan-turki-lindungi-kehormatan-alquds-dan-palestinahttps : //www.aa.com.tr/id/vg/Galeri % 20Video/pidato-erdogan-di-ktt-kuala-lumpur-2019/0https : //www.aa.com.tr/id/dunia/erdogan-negara-muslim-harus-evaluasi-diri-atas-persoalan-yang-terjadi/1677854https : //news.detik.com/berita/d-5303045/kedubes-jerman-akui-datangi-markas-fpi-bantah-ada-tujuan-politis",https://turnbackhoax.id/2020/12/23/salah-tak-hanya-jerman-turki-pun-akan-datangi-markas-fpi/,1
“pak habib pilih musik nya punya Gad Elbaz  Hashem Melech”,21,November,2020,"Hashem Melech Gad Elbaz , lagu diputar video C ’ est La Vie Cheb Khaled . , video diunggah sebulan terkait acara pernikahan putri HRS diselenggarakan .Selengkapnya PENJELASAN REFERENSI.KATEGORIKonten Salah.SUMBERPost akun “ Triastika Yogi Pratiwi ” , https : //archive.md/9GxrA .NARASI “ Wowwwww…kekinian habib kel…pilih musik nya Gad Elbaz klo gk salah judul nya Hashem Melech…pas tuk pesta ya 😁💃🕺 # pengikutnyacukupdiluarkasiandeh ” .PENJELASAN First Draft News : “ Konten SalahKetika konten asli dipadankan konteks informasi salah ” * SUMBER menyebut lagu C ’ est La Vie Cheb Khaled Hashem Melech Gad Elbaz . * SUMBER membangun kesimpulan keliru , mengaitkan video unggahan acara pernikahan putri Habib Rizieq Shihab . Berkaitan lagu diputar video dibagikan , * Khaled – C ’ est La Vie.– * Video dibagikan.– * Gad Elbaz feat . Nissim – Hashem Melech 2.0 . Berkaitan kemiripan lagu , * The Jerusalem Post : “ Elbaz , postingan Instagram Facebooknya topik Sabtu malam , mengakui lagunya cover versi Cheb Khaled. ” narasi “ kekinian habib kel ” , * Berkaitan artikel , “ Dugem pesta kawinan ? ” , sumber membagikan video versi suntingan kesimpulan premis pelintiran , video dokumentasi acara pernikahan putri Habib Rizieq Shihab . sumber video suntingan sumber video asli keliru , video diunggah sebulan terkait acara pernikahan putri HRS diselenggarakan .REFERENSI firstdraftnews.org : “ Berita palsu . rumit. ” http : //bit.ly/2MxVN7S , http : //bit.ly/2rhTadC . YouTube : “ Music video by Khaled performing C ’ est La Vie . 2012 AZ ” https : //bit.ly/2IYjLZ6 / https : //archive.md/WUH5o . YouTube : “ Gad Elbaz feat . Nissim – Hashem Melech 2.0 ” https : //bit.ly/36VFMQD / https : //archive.md/nqseI . jpost.com : “ lagu Israel populer masuk politik Indonesia ? ” https : //bit.ly/2UNe9U1 / https : //bit.ly/3pQRswE . turnbackhoax.id : “ Dugem pesta kawinan ? ” https : //bit.ly/38VCdMD .",https://turnbackhoax.id/2020/11/21/salah-pak-habib-pilih-musik-nya-punya-gad-elbaz-lagu-yahudi-hashem-melech/,1
“Erdogan Sindir Indonesia”,23,October,2020,"Hasil periksa fakta Ayang Setiawan .Tidak sumber resmi media menerbitkan pernyataan Erdogan menyindir terkait umat Islam Indonesia gambar hasil suntingan/editan . Selengkapnya PENJELASAN REFERENSI . KATEGORI : Konten Manipulasi/Manipulated Content SUMBER : Facebookhttps : //archive.vn/Pi1QY NARASI : “ ERDOGAN SINDIR INDONESIAAneh muslim Indonesia , muslim bodoh , mudah pengaruhi orang-orang mencari manfaat , tandanya muslim keturunan muslim yg ilmu ” PENJELASAN : Akun Facebook bernama Bukari Muslim mengunggah foto narasi “ ERDOGAN SINDIR INDONESIA . Aneh muslim Indonesia , muslim bodoh , mudah pengaruhi orang-orang mencari manfaat , tandanya muslim keturunan muslim yg ilmu ” . Unggahan posting 21 Oktober 2020.Berdasarkan hasil penelusuran , klaim Presiden Turki , Recep Tayyip Erdogan menyindir Indonesia salah . sumber resmi media arus utama pernyataan Erdogan terkait itu.Melalui reverse image , foto identik dimuat Sindonews.com Jumat 21 Juli 2017 judul artikel “ Telepon Presiden Israel , Erdogan Muslim Bebas Masuki Al-Aqsa ” .Pada artikel , Presiden Turki Tayyip Erdogan dilaporkan komunikasi telepon Presiden Israel Reuven Rivlin membahas situasi terkini komplek al-Aqsa . Situasi komplek al-Aqsa meningkat drastis akibat keputusan pemerintah Israel menutup komplek pekan lalu.Dengan , foto Recep Tayyip Erdogan menyindir Indonesia salah konten manipulasi . REFERENSI : https : //international.sindonews.com/berita/1222712/43/telepon-presiden-israel-erdogan-sebut-muslim-harusnya-bebas-masuki-al-aqsahttps : //www.independent.co.uk/news/world/europe/turkey-president-recep-tayyip-erdogan-cites-hitler-germany-example-effective-government-a6792756.html",https://turnbackhoax.id/2020/10/23/salah-erdogan-sindir-indonesia/,1
Video Ribuan Ikan Datangi Pantai Gaza,24,September,2020,"Hasil Periksa Fakta Melati Mulia .Informasi palsu . Faktanya , video peristiwa ribuan ikan terdampar pesisir pantai akibat badai tropis Mekunu melanda Oman Yaman.KATEGORI : False Context/konteks salahSUMBER : Facebookhttps : //archive.vn/E5RoaNARASI : ’ ’ Israel melarang warga Gaza menangkap ikan laut Allah SWT pemilik laut memerintahkan ikan-ikan berenang tepi pantai mudah ditangkap nelayan warga Gaza . Allahuakbar ! ’ ’ .PENJELASAN : Akun Facebook bernama Agus Rizal Caniago mengunggah status tanggal 2 September 2020 grup facebook ‘ Seruput Kopi Bareng Jokowi ’ video ikan bertebaran tepi pantai . narasinya pemilik status mengklaim ikan video sengaja berenang tepi pantai Gaza.Namun penelusuran , klaim salah . Dilansir sarayanews.com , aktivis media sosial mengunggah video pemandangan aneh pantai Yaman Oman . peristiwa ribuan ikan terdampar pinggir pantai disebabkan topan tropis Mekunu melanda wilayah tersebut.Menurut hasil penelusuran fakta tempo.co , gelombang wilayah Yaman Oman lantaran badai Mekunu . Akibatnya , banjir , menyebabkan ikan-ikan terdampar bibir pantai . Nelayan , bergegas pantai senang hati memenuhi perahu ikan . Nelayan kalinya menemukan negaranya.Penelusuran terkait hoaks turnbackhoax.id 22 September 2019 . Faktanya , ikan-ikan video dibagikan Palestina , tersapu pantai topan tropis Mekunu menghantam Oman Yaman.Dengan , video unggahan grup Facebook bernama Seruput Kopi Bareng Jokowi dikategorikan konten salah video peristiwa ribuan ikan terdampar pesisir pantai akibat badai tropis Mekunu melanda Oman Yaman.REFERENSI : https : //cekfakta.tempo.co/fakta/981/fakta-atau-hoaks-benarkah-ribuan-ikan-datangi-pantai-gaza-usai-israel-larang-nelayan-palestina-melauthttps : //www.sarayanews.com/mobile/index.php ? pagearticle & id489278https : //www.yenisafak.com/video-galeri/dunya/kasirga-sahilleribalikladoldurdu-2178811",https://turnbackhoax.id/2020/09/24/salah-video-ribuan-ikan-datangi-pantai-gaza/,1
Foto “Pemakaman Korban Ledakan Beirut”,20,August,2020,"Foto dibagikan terkait ledakan Beirut , Lebanon Kamis 8 Agustus 2020 . Foto dokumentasi pemakaman korban serangan udara Israel Qana , Lebanon 2006 . Kategori : False Context/Konten Salah Sumber : Twitterhttps : //archive.vn/4fwy8 Narasi : “ Heart wrenching moment.The Beirut Blast victims were laid to rest today , but their yearning for justice can be seen in the eyes of every family member who they ’ ve left behind.💔 # RIP # Lebanon # Beirut # Victims # BeirutBlast # BeirutInOurHearts # truthandjustice # 2020worstyear ” Penjelasan : Akun Twitter @ KatSuleman membagikan foto sekelompok orang menggendong peti mati ditutupi bendera Lebanon . narasi menyertainya diklaim foto foto korban ledakan Beirut 8 Agutsus 2020.Berdasarkan hasil penelusuran , klaim keliru . Dilansir liputan6.com afp.com , foto beredar 2006 . , foto dokumentasi pemakaman korban serangan udara Israel Qana , Lebanon 18 Agustus 2006.Adapun , penyerangan udara Israel Qana 30 Juli 2006 . Peristiwa penyerangan menyebabkan korban jiwa 28 warga Qana.Berdasarkan penjelasan , foto dibagikan terkait ledakan Beirut 2020 peristiwa prosesi pemakaman korban serangan udara Israel Qana 2006 . , konten masuk kategori False Context Konten Salah . Referensi : https : //web.facebook.com/groups/fafhh/permalink/1264783760520823/https : //www.liputan6.com/cek-fakta/read/4334662/cek-fakta-hoaks-foto-korban-ledakan-lebanon-dimakamkan-berjamaahhttps : //factcheck.afp.com/photo-was-taken-2006-after-israeli-airstrike-village-lebanonhttp : //www.afpforum.com/AFPForum/Search/Results.aspx ? pn1 & smd8 & mui1 & q3111247928796314270_0 & fstLebanese+civilians+carry+in+Qana+18+August+2006 & fto1 & t8.2.5.9.7.11.10 & ccka1aff2https : //www.gettyimages.ae/detail/news-photo/lebanese-civilians-carry-in-qana-18-august-2006-the-coffins-news-photo/71915224https : //tirto.id/awal-mula-ledakan-lebanon-dan-kesaksian-warga-di-beirut-fV5Nhttps : //www.antaranews.com/berita/39054/pbb-kutuk-serangan-mematikan-israel-di-qana",https://turnbackhoax.id/2020/08/20/salah-foto-pemakaman-korban-ledakan-beirut/,1
"Video “Rekaman kamera infrared hantaman rudal tepat sebelum ledakan dahsyat di Beirut, Libanon”",8,August,2020,"Video editan / suntingan . Video gabungan video diambil peristiwa ledakan Beirut , Lebanon , ditempeli gambar rudal efek film negatif.Selengkapnya PENJELASAN REFERENSIKategori : Konten DimanipulasiAkun Instagram Teluuur mengunggah video narasi : “ Rekaman kamera infrared hantaman rudal langit ledakan dahsyat Beirut , Libanon . zionis Israel pelakunya ? Wallahua ’ lam ” Sumber : https : //archive.fo/4BHWt PENJELASANBerdasarkan hasil penelusuran , klaim video rekaman kamera infrared hantaman rudal langit ledakan Beirut , Libanon klaim salah.Faktanya , video video editan suntingan . Video gabungan video diambil peristiwa ledakan Beirut , Lebanon , ditempeli gambar rudal efek film negatif.Dua video digabungkan diambil peristiwa ledakan Beirut 4 Agustus 2020 . Video ditayangkan CNN Arabic 5 Agustus 2020 judul “ Lebanon : ledakan Pelabuhan Beirut menyebabkan luka-luka , kerusakan parah , kekacauan pusat kota ” . video diunggah kanal YouTube Daesh Hunter 6 Agustus 2020 judul “ Video close up ledakan Beirut ” .Baik video diunggah CNN Arabic kanal YouTube Daesh Hunter , benda diklaim rudal menghantam wilayah Beirut menyebabkan ledakan dahsyat.Perbandingan video asli video efek film negatif diunggah kanal YouTube Totally Epic Wow Craziness 6 Agustus 2020 . Video judul “ Perbandingan langsung video berefek film negatif rudal palsu ledakan Beirut Lebanon ” .Dalam keterangannya , kanal menulis , “ rudal palsu rekaman . nuklir taktis mini . misil asli . ‘ Rudal ’ setelahnya . gerakan buram , cocok piksel fokus aslinya , berputar , dll. ” profesor digital forensik Universitas California , Berkeley , Hany Farid , diwawancarai Lead Stories , video palsu . Suntingannya kasar.Farid video diedit . “ menonton video bingkai bingkai , menggambarkan video palsu . detik ke-8 , misil menghilang video , ledakan . gerakan kabur rudal semestinya kecepatannya . , rudal identik bingkai rudal . tanda manipulasi copy-paste mentah misil ditempelkan bingkai berurutan , ” Farid.Menurut Associated Press mewawancarai Jeffrey Lewis , pakar rudal Middlebury Institute of International Studies Monterey , California bingkai bingkai video diamati , misil bengkok memiliki tampilan kartun . misil bergerak mendekati target , ukuran sudutnya berubah.Sementara , Pemerintah Lebanon penyebab ledakan Beirut gudang pelabuhan terbakar . Gudang menyimpan 2.750 ton amonium nitrat tersimpan gudang lokasi ledakan Beirut . Direktur Jenderal Kementerian Pertahanan Libanon , diwawancarai BBC , sumber ledakan gudang beroperasi pelabuhan 2014 . “ laporan pemicunya bahan peledak disita aparat hukum , ” Mayjen Abbas Ibrahim.Amonium nitrat senyawa kimia . Penggunaan amonium nitrat komponen campuran peledak konstruksi pertambangan , penggalian , konstruksi sipil.REFERENSIhttps : //cekfakta.tempo.co/fakta/937/fakta-atau-hoaks-benarkah-video-yang-tunjukkan-hantaman-rudal-dalam-ledakan-di-beirut-inihttps : //arabic.cnn.com/middle-east/article/2020/08/04/lebanon-casualties-explosion-beirut-porthttps : //www.youtube.com/watch ? vBaH8iFJOwu0https : //www.youtube.com/watch ? vcCDghBtab3ohttps : //leadstories.com/hoax-alert/2020/08/fact-check-video-of-a-missile-hitting-before-beirut-explosion-footage-in-crude-fake.htmlhttps : //apnews.com/afs : Content:9190615875https : //turnbackhoax.id/2020/08/05/salah-4-agustus-2020-lebanon-saat-diserang-bom-nuklir/",https://turnbackhoax.id/2020/08/08/salah-video-rekaman-kamera-infrared-hantaman-rudal-tepat-sebelum-ledakan-dahsyat-di-beirut-libanon/,1
Topik Teratas Periksa Fakta MAFINDO Periode 25-30 Juli 2020,4,August,2020,"penelusuran video klaim baju tentara Cina dicuci laundry Kelapa Gading ? Israel ubah masjid bersejarah bar ? kupas podcast # CekFakta @ beritaKBR # KBRPrime # PodcastIndonesia # TangkalHoaks # FactCheck # DigitalLiteracy Bocor Bapaknya Jokowi Asli https : //bit.ly/2EzwMWV Foto “ Heboh , Israel Ubah Masjid Bersejarah Bar ” https : //bit.ly/39tez8E “ Antena 5G masker ” https : //bit.ly/2X9hNt4 “ Indonesia satu2nya negara didunia pemerintahnya bahagia merelakan rakyatnya kelinci percobaan vaksin china ” https : //bit.ly/2BAKzv8 Video “ Baju tentara China cuci Laundry Kelapa Gading ” https : //bit.ly/2EiDFeR",https://turnbackhoax.id/2020/08/04/top-5-topik-teratas-periksa-fakta-mafindo-periode-25-30-juli-2020/,1
