headline,date,month,year,content,link,hoax
Putin Akan Bahas Gaza dengan Para Pemimpin BRICS,21,November,2023,"Presiden Rusia Vladimir Putin menghadiri pertemuan virtual negara-negara anggota BRICS digelar pekan , membahas krisis Jalur Gaza dipicu perang Israel Hamas . Pertemuan diharapkan menghasilkan tanggapan perang enam pekan ini.Seperti dilansir AFP Al Arabiya , Selasa , juru bicara Kremlin Dmitry Peskov menyebut suara negara-negara anggota BRICS didengar dunia . BRICS blok anggotanya mencakup Brasil , India , China , Rusia Afrika Selatan.Pertemuan puncak digelar virtual , via video conference Selasa , dipimpin Presiden Afrika Selatan Cyril Ramaphosa . Pertemuan diharapkan menghasilkan tanggapan perang enam pekan Jalur Gaza . `` 21 November , Presiden Rusia Vladimir Putin berpartisipasi pertemuan puncak BRICS digelar luas membahas konflik Palestina-Israel , '' pernyataan Kremlin , rincian lanjut.Enam kepala negara diundang bergabung BRICS , menghadiri pertemuan virtual . Enam negara Arab Saudi , Iran , Mesir , Ethiopia , Argentina Uni Emirat Arab.Disebutkan kantor kepresidenan Afrika Selatan Sekretaris Jenderal Perserikatan Bangsa-Bangsa Antonio Guterres berpartisipasi pertemuan virtual tersebut.Simak berita selengkapnya halaman berikutnya.Saksikan Video 'Jokowi Bertemu Delegasi MIKTA , Bahas Upaya Hentikan Kekerasan Gaza ' : Halaman 1 2 rusia vladimir putin brics jalur gaza gaza hamas vs israel perang hamas vs israelRusia historis menjaga hubungan Israel Palestina . Putin Moskow memainkan peran mediator konflik berlangsung.Saat perang berkecamuk Jalur Gaza , Putin mengkritik negara-negara Barat dituduhnya memicu ketegangan kawasan mengkritik Israel tindakan negara Yahudi Jalur Gaza . Pertemuan negara-negara anggota BRICS digelar pemimpin negara anggota APEC , Amerika Serikat China , gagal menyepakati tanggapan perang Israel Hamas .",https://news.detik.com/internasional/d-7049233/putin-akan-bahas-gaza-dengan-para-pemimpin-brics,0
Cerita Jemaah Palestina yang Diusir ketika Hendak Salat di Masjid Al Aqsa,21,November,2023,"Pemandangan pengusiran jemaah pasukan Israel pemandangan Masjid Al Aqsa , Yerusalem 7 Oktober 2023 . , masjid dipadati puluhan ribu jemaah salat Jumat sepi gelaran salat Jumat minggu lalu.Selama minggu , pasukan Israel menembakkan gas air mata arah warga Palestina senantiasa mencoba salat jalan-jalan Al-Aqsa . Tentara Israel menyerang jurnalis meliput peristiwa tersebut.Salah satunya Mohammad Salaymeh . Pemuda Palestina berusia 18 mengaku salat Masjid Al Aqsa pendudukan Israel memanas Jalur Gaza . `` membiarkan masuk , menindas , memukul , '' ceritanya Middle East Eye , dikutip Selasa .Pria Palestina mengalami cerita . Jihad Taha berusia 47 tahun.Taha bercerita , , Masjid Al Aqsa menunaikan salat Jumat . , tertahan pembatasan Masjid Al Aqsa bentuk pendudukan Israel Yerusalem . `` Tujuannya tekanan warga Kota Tua warga Yerusalem , '' ujarnya.Pengusiran jemaah Masjid Al Aqsa dialami jemaah pria . Jemaah wanita Palestina mengaku menerima tindakan pasukan pendudukan Israel.Saat , Bassima Zaidan bercerita , berjalan kaki lingkungan Ras al-Amud Yerusalem Masjid Al Aqsa . , perjalanannya , wanita berusia 57 dihadang polisi Israel.Zaidan , polisi menunggu 30 menit . 30 menit , , Zaidan polisi Israel . `` menyuruhku , 'Kembali , Ras al-Amud , ' '' cerita Zaidan.Meskipun pembatasan Masjid Al Aqsa meningkat , warga Palestina , Zaidan , berusaha menerobos masuk ibadah tersebut.Bagi , situs simbol perjuangan melawan pendudukan Israel situs spiritual dihormati . `` Jiwaku Al-Aqsa , darahku Al-Aqsa , '' Zaidan.Anggota Dewan Wakaf Islam Yerusalem Mustafa Abu Sway salat dihadiri rata-rata 50.000 jamaah , dihadiri 4.000 jamaah minggu . `` pembatasan ketat mencegah jamaah masuk , '' . `` mengizinkan generasi muda , , berdampingan orang-orang terkadang berusia 80 . bergantung individu polisi kewenangan , '' sambung lagi.Abu Sway khawatir , situasi kacau akibat pendudukan Israel dimanfaatkan Israel menerapkan pembatasan jangka kompleks . , kekhawatiran terkait pengalihan penanggung situs situ Dewan Wakaf Islam . `` Wakaf menerima , '' Abu Sway.Dewan Wakaf Islam wakaf keagamaan organisasi Yordania bertanggung kontrol pengelolaan situs-situs Islam kompleks keagamaan Masjid Al Aqsa .",https://www.detik.com/hikmah/khazanah/d-7049043/cerita-jemaah-palestina-yang-diusir-ketika-hendak-salat-di-masjid-al-aqsa,0
5 Berita Terpopuler Internasional Hari Ini,21,November,2023,"Pemimpin Hamas Ismail Haniyeh kelompoknya mencapai kesepakatan gencatan senjata Israel . `` mencapai kesepakatan gencatan senjata , '' Haniyeh pernyataan diposting Telegram dikutip Al-Arabiya AFP , Selasa .Tidak rincian gencatan senjata . berita , berita-berita internasional menarik perhatian pembaca detikcom , , Selasa : - Alami Overshoot , Pesawat Intai Poseidon AS Nyemplung LautSebuah pesawat intai milik Angkatan Laut Amerika Serikat mengalami overshoot , melampaui landasan , mendarat pangkalan Korps Marinir AS Hawaii . Akibatnya , pesawat pengintai militer AS nyemplung laut lepas pantai Pulau Oahu , Hawaii.Seperti dilansir CNN , Selasa , sembilan awak pesawat intai jenis P-8A Poseidon milik Angkatan Laut AS mengalami insiden Hawaii . Juru bicara Korps Marinir AS Letnan Hailey Harms korban tewas insiden ini.Namun Harms kondisi sembilan awak pesawat pemeriksaan lanjut.Pesawat mengalami insiden Hawaii jenis jet patroli pengintai mesin ganda multimission , badan pesawat penumpang Boeing 737.- Memanas ! Hizbullah Serang Tentara Israel Pakai Drone-RudalKelompok Hizbullah bermarkas Lebanon , mengklaim menargetkan tentara Israel rentetan serangan terbaru perbatasan negara . Hizbullah menyebut kelompoknya menyerang tentara Israel drone , artileri rudal Senin setempat.Seperti dilansir AFP Al Arabiya , Selasa , perbatasan Lebanon Israel lokasi serangan lintas perbatasan harinya perang berkecamuk Tel Aviv Hamas 7 Oktober , militan bersenjata Hamas mengejutkan menyerang Israel selatan.Hizbullah pernyataannya menyebut petempurnya menargetkan tentara Israel sebelah barat Kiryat Shmona , Israel utara , 'dengan drone tempur ' . petempur Hizbullah menargetkan pasukan Israel area tembakan artileri.- Ngeri Penembakan Brutal Walmart AS , 1 Orang Tewas-3 LukaPenembakan brutal gedung Walmart wilayah Ohio , Amerika Serikat . orang tewas orang mengalami luka-luka penembakan tersebut.Seperti dilansir Reuters Associated Press , Selasa , kepolisian kota Beavercreek Ohio merespons laporan penembakan area Senin malam . Beavercreek kota berpenduduk 50.000 orang area metropolitan Dayton , Ohio.Penembakan dilaporkan Walmart Beavercreek Senin malam , 20.30 setempat.Laporan televisi lokal WHIO mengutip laporan wartawan lokasi juru bicara rumah sakit menyebut orang tewas orang mengalami luka-luka . Ketiga korban luka , laporan WHIO , dibawa Soin Medical Center . - Uni Eropa : Keamanan Israel Terjamin Negara Palestina TerbentukKepala kebijakan negeri Uni Eropa , Josep Borrell , menyebut pembentukan negara Palestina terbaik menjamin keamanan Israel.Seperti dilansir AFP Al Arabiya , Selasa , Borrell rapat via video jajaran Menteri Negeri 27 negara anggota Uni Eropa Senin , tur Timur membahas perang Israel Hamas berkecamuk Jalur Gaza.Borrell diplomat top Uni Eropa menarik 'kesimpulan politik mendasar ' diskusi kawasan . `` pikir jaminan terbaik keamanan Israel pembentukan negara Palestina , '' cetus Borrell ringkasan tertulis rapat Menlu Uni Eropa.- Hamas Capai Kesepakatan Gencatan Senjata IsraelPemimpin Hamas Ismail Haniyeh kelompoknya mencapai kesepakatan gencatan senjata Israel . `` mencapai kesepakatan gencatan senjata , '' Haniyeh pernyataan diposting Telegram dikutip Al-Arabiya AFP , Selasa .Tidak rincian gencatan senjata tersebut.Para perunding berupaya mencapai kesepakatan pembebasan 240 sandera , warga Israel , diculik Hamas serangan 7 Oktober , serangan mematikan Israel sejarahnya .",https://news.detik.com/internasional/d-7049180/5-berita-terpopuler-internasional-hari-ini,0
TikTok Shop Berpotensi Dijegal di Malaysia,21,November,2023,"Malaysia mempelajari mengatur TikTok Shop fitur-fitur e-commercenya . menghambat belanja online perusahaan media sosial Asia Tenggara.Dikutip Straits Times , Selasa , Menteri Komunikasi Digital Fahmi Fadzil , Malaysia mempertimbangkan mendaftarkan platform media sosial online menerapkan pajak minimum global pemberitaan 8 November . , bertemu perwakilan TikTok Kamis . `` kelanjutan diskusi lakukan , '' Fahmi . `` aspek regulasi pertimbangkan . , kerja TikTok Shop , '' sambungnya.Langkah menyoroti meningkatnya penolakan Asia Tenggara TikTok milik ByteDance Ltd rencana perusahaan menginvestasikan miliaran dolar wilayah tersebut.TikTok menghentikan operasi ritel onlinenya Indonesia . pemerintah Indonesia mengumumkan peraturan memaksa TikTok memisahkan fitur belanjanya layanan video . TikTok satu-satunya perusahaan media sosial menjual barang langsung aplikasinya.Fahmi kekhawatirannya TikTok , menuduhnya menyebarkan berita palsu menyensor konten konflik Israel-Hamas . TikTok mengambil langkah proaktif mengatasi diangkat Fahmi.Simak Video : Kemenkop UKM TikTok Shop Comeback",https://finance.detik.com/berita-ekonomi-bisnis/d-7049083/tiktok-shop-berpotensi-dijegal-di-malaysia,0
"PBNU Gelar R20 ISORA, Dorong Pemimpin Agama Bersuara untuk Gaza",21,November,2023,"Pengurus Nahdlatul Ulama menggelar R20 International Summit of Religious Authorities . Kegiatan bertujuan mendorong pemimpin agama bersuara terkait konflik Israel Hamas Gaza.Ketua PBNU Yahya Cholil Staquf , acara Road to ISORA Hotel Shangri-La , Jakarta , Selasa , kegiatan digelar rangka meletakkan pengaruh pemangku kebijakan komunitas . Acara dihadiri Duta Palestina Indonesia Zuhair al-Shun , Ketua PBNU Ulil Abshar Abdalla , Wasekjen PBNU Najib Azka . `` Otoritas agama memobilisasi kekuatan bergerak meletakkan pengaruh komunitasnya lingkaran pemangku kebijakan bergerak maju , '' Gus Yahya sambutannya . Kegiatan diharapkan menghentikan bencana kemanusiaan Gaza , Palestina . `` Menghentikan bencana kemanusiaan Gaza , '' tururnya.Gus Yahya ISORA membahas fundamental konflik parah Timur . , melemahnya tatanan internasional aturan internasional disepakati negara-negara . `` solusi berkelanjutan hadapi . kelompok , kemanusiaan . kemanusiaan menyelesaikan Palestina , kemanusiaan gagal , '' ucapnya.Gus Yahya kemanusiaan patut membantu . berharap kegiatan berlanjut menyelesaikan konflik berjuang kehidupan internasional damai harmonis . `` berhenti menemukan solusi saudara-saudara Palestina orang menghadapi . berharap hasil ISORA pernyataan , kesepakatan bertindak jangkauan mempengaruhi dinamika , '' pungkasnya.Simak selengkapnya halaman . Halaman 1 2 gaza isora pbnu yahya cholil staquf gus yahyaDalam kesempatan , Duta Palestina Indonesia Zuhair Al-Shun dunia butuh perdamaian sesungguhnya . Menurutnya , orang percaya Palestina mengalami genosida , holocaust , kriminal Israel . `` Orang percaya Gaza , Palestina hari-hari , genosida , holocaust , kriminal Israel . Orang-orang dibunuh . berharap , '' . , R-20 ISORA dibuka langsung Presiden Joko Widodo diikuti 150 partisipan 40 negeri . Kegiatan mengangkat tema 'Peran Agama Mengatasi Kekerasan Timur Ancaman Tatanan Internasional Berbasis Aturan . 'Kegiatan dihadiri 4 narasumber kunci , Rais Aam PBNU KH Miftachul Akhyar , Grand Syekh Al-Azhar Syekh Ahmad al-Thayyeb , Sekretaris Jenderal Liga Muslim Dunia Syekh Mohammed bin Abdul Karim al-Issa , Sekretaris Jenderal PBB Antonio Gueterres .",https://news.detik.com/berita/d-7049063/pbnu-gelar-r20-isora-dorong-pemimpin-agama-bersuara-untuk-gaza,0
PBNU Ajak Pemimpin Agama di Dunia Cari Solusi Atasi Konflik Israel-Palestina,21,November,2023,"R20 International Summit of Religious Authorities digelar Jakarta , 27 November 2023 . Kegiatan diselenggarakan Pengurus Nahdlatul Ulama diharapkan menggerakkan aktor global deretan tokoh agama menyuarakan isu Israel Palestina kian memanas.Ketua PBNU KH Yahya Cholil Staquf ISORA membahas fundamental konflik Timur berkaitan melemahnya tatanan internasional aturan internasional disepakati negara-negara dunia . `` berhenti menemukan solusi saudara-saudara Palestina orang menghadapi , '' Gus Yahya sambutannya acara Road to ISORA Hotel Shangri-La , Jakarta , Selasa . Ketum PBNU konflik Israel-Palestina konflik kelompok kemanusiaan . berharap hasil ISORA mempengaruhi dinamika , sebatas pernyataan . `` berharap hasil ISORA pernyataan , kesepakatan bertindak jangkauan mempengaruhi dinamika , '' bebernya.Turut hadir acara Duta Palestina Indonesia , Zuhair al-Shun . kesempatan , dunia membutuhkan perdamaian sesungguhnya . Menurutnya Israel genosida.R20 ISORA mengajak pemimpin agama dunia bertindak nyata menghentikan agresi Israel warga Gaza , Palestina.Nantinya , R20 ISORA dihadiri otoritas agama-agama dunia membahas eskalasi konflik Israel- Palestina berupaya mencari solusi . 150 partisipan negeri hadir ISORA dibuka Presiden Joko Widodo.Adapun , tema kegiatan `` Peran Agama Mengatasi Kekerasan Timur Ancaman Tatanan Internasional Berbasis Aturan . `` narasumber kunci hadir Senin Rais Aam PBNU KH Miftachul Akhyar , Grand Syekh Al-Azhar Syekh Ahmad al-Thayyeb , Sekretaris Jenderal Liga Muslim Dunia Syekh Mohammed bin Abdul Karim al-Issa , Sekretaris Jenderal PBB Antonio Gueterres .",https://www.detik.com/hikmah/khazanah/d-7049054/pbnu-ajak-pemimpin-agama-di-dunia-cari-solusi-atasi-konflik-israel-palestina,0
"Polisi-Disdik Klarifikasi Guru di Kalbar Viral Dukung Israel, Ini Hasilnya",21,November,2023,"Video guru Bengkayang , Kalimantan Barat , mendukung Israel viral media sosial . Guru pria menyebut Palestina sebutan teroris.Dalam video beredar , guru merekam video ucapannya . mengaku siswa terkait perang Israel melawan Palestina . `` Siswa , 'Pak , pendapat perang Israel-Palestina ? ' . bilang , 'bukan Israel-Palestina , Israel melawan teroris ' , '' pria video viral . video , momen guru bernyanyi gitar berisi lirik 'Israel menang . , , pasti'.Video beredar medsos menuai reaksi negatif dinilai bermuatan provokatif ujaran kebencian perang Israel Palestina . Polisi turun tangan memediasi , mencegah terjadi.Berdasarkan keterangan situs Divhumas Polri , Selasa , Polres Bengkayang lakukan mediasi SMKN Bengkayang Senin pagi.Video pria berinisial N diposting akun media sosial TikTok miliknya Senin viral perbincangan netizen media sosial.Dalam kesempatan , perwakilan Disdikbud Provinsi Kalbar permasalahan berpotensi konflik sosial diklarifikasi diselesaikan diterima masyarakat . `` Terkait N tertera Kode Etik ASN . Tujuan mediasi meredam situasi berkembang konflik sosial , '' perwakilan Disdikbud Kalbar.Simak berita selengkapnya halaman . Halaman 1 2 polres bengkayang hukum polri viral '' sanksi tindakan diambil Dinas Pendidikan Provinsi intern dibuatkan berita acaranya , '' sambungnya.Pada kesempatan terima kasih Polres Bengkayang , bersedia membantu memediasi permasalahan . , Kasat Binmas Polres Bengkayang Iptu Luspen Simbolon berharap situasi wilayah Kabupaten Bengkayang aman terkendali . `` harapkan kesempatan permasalahan solusi terbaik meredam situasi kondusif Kabupaten Bengkayang wilayah Kabupaten Bengkayang , '' Luspen.Adapun klarifikasi permintaan maaf N dibuatkan video surat pernyataan permintaan maaf ditandatangani meterai disaksikan hadir.Mediasi dihadiri Kepala Disdikbud Provinsi Kalbar , Kepala SMKN 1 Bengkayang , Kabid Pembinaan Ketenagaan Disdikbud Provinsi Kalbar , Kasat Binmas Polres Bengkayang , KBO Intelkam Polres Bengkayang , Kasihumas Polres Bengkayang Kesbangpol Kab . Bengkayang Analis Kebijakan , Ketua POM Bengkayang , Ketua POM Singkawang , SPM Singkawang , Komunitas Melayu Berbudaya Kab . Bengkayang , SPM Bengkayang .",https://news.detik.com/berita/d-7048994/polisi-disdik-klarifikasi-guru-di-kalbar-viral-dukung-israel-ini-hasilnya,0
"Cerita Anak Korban Serangan Israel di Gaza, Ada yang Cedera Fisik-Trauma",21,November,2023,"Imbas pemboman Israel tiada henti Gaza , anak-anak korban . Kondisi anak-anak ketakutan mengalami trauma berkepanjangan.Untuk menangani , psikolog Mohamed Abushawish menciptakan ruang bantuan psikologis anak-anak mencari perlindungan . menyediakan aktivitas anak-anak lorong rumah sakit Martir Al-Aqsa Jalur Gaza ruang terbuka.Meski ketakutan , anak-anak perlahan bergabung lingkaran aktif diorganisir Abushawish . lembut , Abushawish mengundang anak-anak bergabung kegiatan terapeutik . Abushawish anak-anak menderita gejala psikologis cedera fisik akibat trauma . , anak tanda stres pasca-trauma kehilangan orang tua terjebak reruntuhan berhari-hari . `` Gejala-gejala , sakit perut , sakit kepala , sakit kaki , buang air disengaja , detak jantung cepat , akibat langsung pemboman tiada henti Jalur Gaza , '' Abushawish dikutip Al Jazeera , Selasa . `` Kegiatan terapeutik berfungsi bantuan psikologis intervensi cepat mengurangi dampak traumatis anak-anak , konteks konflik , '' lanjutnya.Cerita Anak Korban Serangan IsraelSalah anak-anak , Hamsa Irshi tersenyum cerah bertepuk tangan teman-temannya . menceritakan kisah kepergian keluarganya rumah . `` Jumat , saudara menemani rumah paman Deir el-Balah . , malam , serangan udara Israel menargetkan rumah paman , menewaskan keluarga , '' Hamsa menahan tangis . `` ruangan serangan langsung . menderita luka ringan , berhasil menyelamatkan reruntuhan , '' sambungnya.Dari orang-orang rumah pamannya malam , ibunya , saudara laki-lakinya , sepupunya selamat pemboman . Ketiga pamannya keluarga meninggal dunia . ayah Hamsa saudara-saudaranya Kota Gaza.Meski terkejut , Hamsa aktif mengikuti kegiatan dukungan mental menceritakan ketakutannya perang . aman kembali.Anak , Malak Khatab tinggal kamp Deir el-Balah senang mengikuti kegiatan Abushawish . Menurutnya , kegiatan anak-anak bersemangat lagi.Malak menceritakan malam mengerikan seminggu , keluarganya ketakutan pengeboman rumah tetangganya . menggambarkan terbangun puing-puing berjatuhan , diikuti ledakan besar.Malak mendapati terjebak reruntuhan , ayahnya panik berusaha menjaganya aman . Tim pertahanan sipil menyelamatkan mereka.NEXT : Anak-anak Trauma Halaman 1 2 gaza anak-anak gaza psikolog traumaNamun , berbeda dirasakan Anas al-Mansi . tertarik aktivitas anak-anak memilih berbaring kasur tanah . `` apapun , '' Anas . Anas trauma kehilangan ayah bibinya akibat serangan udara jatuh rumah seminggu . , mendengar ledakan suara ayahnya perlahan hilang.Ia menderita luka memar punggungnya . adiknya berjalan , ibunya rumah sakit . `` Suara ayah perlahan menghilang , mendapati terkubur puing-puing debu . telepon ayah , . dibunuh , '' beber . `` Adikku menderita luka punggung parah , membuatnya berjalan , ibuku rumah sakit kakinya terluka , '' pungkasnya .",https://health.detik.com/berita-detikhealth/d-7048993/cerita-anak-korban-serangan-israel-di-gaza-ada-yang-cedera-fisik-trauma,0
Militer Israel Gempur 250 Target Hamas di Gaza dalam 24 Jam,21,November,2023,"Militer Israel menyebut jet tempurnya menggempur 250 target Hamas serangan 24 jam wilayah Jalur Gaza . Gempuran membalas serangan roket diluncurkan kelompok militan Palestina Jalur Gaza arah wilayah Israel baru-baru ini.Seperti dilansir Al Arabiya , Selasa , militer Israel menyebut 250 target Hamas target serangan sehari Jalur Gaza mencakup target disebutnya 'teroris ' 'infrastruktur teroris ' , target-target peluncur roket . `` Semalam , pasukan mengarahkan jet tempur menyerang pos peluncuran roket lokasi roket diluncurkan arah wilayah Israel Senin . Pos terletak area permukiman penduduk sipil , '' militer Israel pernyataannya . `` Pasukan darat menemukan persediaan senjata kediaman teroris senior Nukhba Jalur Gaza , '' pernyataan militer Israel.Diklaim militer Israel pasukannya menemukan rudal antitank disembunyikan tidur bayi operasinya.Tidak militer Israel korban jiwa akibat serangan terbarunya itu.Israel melancarkan serangan henti , udara , darat laut , Jalur Gaza membalas serangan mematikan Hamas 7 Oktober . 1.200 orang , warga sipil , dilaporkan tewas akibat serangan Hamas tersebut.Simak berita selengkapnya halaman selanjutnya.Simak Video : Israel Bikin Lagu Berlirik 'Memusnahkan ' Palestina Halaman 1 2 israel jet tempur israel serangan israel jalur gaza gaza hamasRentetan serangan Israel , otoritas kesehatan Gaza , menewaskan 13.300 orang , mencakup 5.600 anak 3.550 perempuan . 31.000 orang mengalami luka-luka akibat serangan-serangan militer Israel.Pengeboman Israel Jalur Gaza memaksa ratusan ribu warga sipil Palestina mengungsi rumah . Hamas Klaim Targetkan Posisi Militer Israel Perbatasan LebanonHamas , pernyataan terpisah , mengumumkan menargetkan rumah Metulla , kota Distrik Utara Israel , perbatasan Lebanon , serangan terbaru merespons gempuran Israel rumah-rumah area selatan . Rumah diduga kuat pengerahan tentara Israel.Menurut pernyataan dirilis Hamas , tentara Israel diserang senjata langsung terkena serangan.Sebelumnya , Hamas menyerang posisi tentara Israel area segitiga Al-Taihat rudal peluru artileri . Serangan-serangan drone tempur artileri , Hamas , dilancarkan pusat konsentrasi tentara Israel sebelah barat Kiryat Shmona.Hamas mengklaim serangan-serangan dilancarkan basis kelompok Lebanon , berhasil target langsung memicu korban .",https://news.detik.com/internasional/d-7048828/militer-israel-gempur-250-target-hamas-di-gaza-dalam-24-jam,0
"Israel Bikin Lagu dengan Lirik 'Musnahkan' Palestina, Dinyanyikan Anak-anak",21,November,2023,Lembaga Penyiaran Publik Israel terbitkan lagu lirik 'memusnahkan ' Palestina . Liriknya merujuk serangan Israel .,https://www.detik.com/bali/hukum-dan-kriminal/d-7048633/israel-bikin-lagu-dengan-lirik-musnahkan-palestina-dinyanyikan-anak-anak,0
"BBM Gaza Habis, Warga Terpaksa Balik ke 'Zaman Kuno' Lagi",21,November,2023,"Oven tanah liat laku Gaza orang-orang kehabisan bahan bakar . Warga Gaza tradisional memasak makanannya tersisa banyak.Melansir Al-Jazeera , Selasa , Inshirah Salem al-Aqra pembuat oven tanah liat tradisional berumur 53 . Oven tradisional terbuat tanah liat , kotoran hewan , jerami , dibentuk tangan dijemur . `` Orang-orang mandi oven roti . perang , sulit . Orang-orang membutuhkan tabun kopi teh , '' al-Aqra . Habisnya bahan bakar pemadaman listrik Gaza mendorong warga Palestina tradisi mencari al-AQra orang satu-satunya oven tanah liat tradisional.Usaha oven tanah liat satu-satunya sumber penghasilan keluarga al-Aqra Israel membakar perahu milik suaminya . menjual oven minggu kemarin , jual sebulan sebelumnya.Meskipun permintaan ovennya meningkat , al-Aqra mengambil kesempatan meningkatkan harganya . `` mengambil keuntungan orang , saat-saat , '' katanya.Oven tanah liat terkecil dijual harga 80 shekel setara Rp 333,9 ribu terbesar dijual harga 150 shekel setara Rp 626 ribu.Satu-satunya pabrik gandum Gaza menggiling gandum kekurangan bahan bakar Israel pengepungan total wilayah . al-Aqra membuka rumahnya pengungsi perempuan berlindung sekolah-sekolah terdekat . Pengungsi-pengungsi membawakannya tepung , al-Aqra membuatkan roti mereka.Ia berharap perang menewaskan 13.000 warga Palestina . `` kehilangan . , '' al-Aqr.Simak Video '31 Bayi Prematur Ditangani Tim Medis Mesir ' :",https://finance.detik.com/berita-ekonomi-bisnis/d-7048621/bbm-gaza-habis-warga-terpaksa-balik-ke-zaman-kuno-lagi,0
AS Perpanjang Pengerahan Kapal Induk di Timur Tengah,21,November,2023,"Pemerintah Amerika Serikat memperpanjang pengerahan kelompok tempur kapal induk USS Gerald R Ford kawasan Timur , tepatnya perairan Mediterania Timur . Perpanjangan diputuskan perang berkecamuk Israel Hamas Jalur Gaza.Seperti dilansir Al Arabiya , Selasa , pejabat pertahanan AS , enggan namanya , Al Arabiya pengerahan USS Gerald Ford diperpanjang 30 hari.Menteri Pertahanan AS Lloyd Austin memerintahkan pengerahan kelompok tempur kapal induk AS perairan Mediterania Timur , menginstruksikan penambahan jet tempur mencegah Iran kelompok didukungnya berupaya memperburuk situasi memperluas perang Israel-Hamas . kapal induk AS , USS Dwight D Eisenhower , dikerahkan kawasan . , Washington memiliki kapal induk siaga perairan tersebut.Para pejabat pertahanan AS peningkatan postur militer AS Timur , sinyal pencegahan Iran , Hizbullah bermarkas Lebanon , proksi-proksi kawasan berpikir membuka front melawan Israel.Terlepas langkah-langkah , serangan lintas perbatasan Hizbullah Israel meningkat . pekan , Hizbullah mengklaim menargetkan tentara Israel rentetan serangan terbaru perbatasan negara.Simak berita selengkapnya halaman . Halaman 1 2 amerika serikat kapal induk as uss gerald r ford mediterania timur hamas vs israel perang hamas vs israelHizbullah menyebut kelompoknya menyerang tentara Israel drone , artileri rudal . pernyataannya , Hizbullah menyebut petempurnya menargetkan tentara Israel sebelah barat Kiryat Shmona , Israel utara , Senin setempat.Perbatasan Lebanon Israel lokasi serangan lintas perbatasan harinya perang berkecamuk Tel Aviv Hamas 7 Oktober , militan bersenjata Hamas mengejutkan menyerang Israel selatan . , milisi-milisi mengklaim mendukung Hamas Jalur Gaza melancarkan rentetan serangan roket drone wilayah Israel , diluncurkan Irak , Suriah Yaman .",https://news.detik.com/internasional/d-7048543/as-perpanjang-pengerahan-kapal-induk-di-timur-tengah,0
Menlu Rusia Akan Bahas Gaza dengan Para Menteri Liga Arab-OKI,21,November,2023,"Menteri Negeri Rusia Sergei Lavrov mengadakan pertemuan menteri negeri negara-negara anggota Liga Arab Organisasi Kerjasama Islam membahas situasi Gaza.Pertemuan digelar Moskow , Rusia Selasa , dilaporkan kantor berita Rusia , dilansir Al-Arabiya , Selasa .Laporan RIA , mengutip juru bicara Kementerian Negeri Rusia , merinci negara menghadiri pertemuan Moskow . detail tersedia . Rusia , memiliki hubungan Israel , hati-hati bersikap pro-Palestina pecahnya perang Hamas Israel Gaza . Pemerintah Rusia mengecam Israel jatuhnya korban sipil , dukungan Palestina.Sebelumnya , menteri negara-negara Arab Muslim Senin menyerukan gencatan senjata Gaza , pertemuan Beijing , China.Delegasi , bertemu pejabat mewakili anggota Dewan Keamanan PBB , tekanan Barat menolak pembenaran Israel tindakannya warga Palestina bentuk pembelaan diri.Para pejabat mengadakan pertemuan Menlu China Wang Yi Senin berasal Arab Saudi , Yordania , Mesir , Indonesia , Otoritas Palestina , Organisasi Kerja Islam .",https://news.detik.com/internasional/d-7048489/menlu-rusia-akan-bahas-gaza-dengan-para-menteri-liga-arab-oki,0
